"","Mittelwert","CI (unten)","CI (oben)","Name","Fraktion","Kommission"
"831",15.2214893239407,12.3383668041789,18.726528903526,"Walliser Bruno","V","RK"
"832",15.3791179954836,12.5953703293325,18.5303451874643,"Buffat Micha\""el","V","RK"
"833",15.9609503842159,13.0362638788114,19.2778662094692,"Brunner Toni","V","RK"
"834",16.1483514591592,13.105685925898,19.5601563121247,"Hess Erich","V","RK"
"835",16.2757540987846,13.1885770700329,19.7724250734578,"de Courten Thomas","V","RK"
"836",16.690310932036,13.4766649379646,20.3108800191891,"Frehner Sebastian","V","RK"
"837",-11.1218226238477,-14.6683511551733,-8.36213405372207,"Fehlmann Rielle Laurence","S","SGK"
"838",-11.1174993939792,-14.8471532601254,-8.3093276179616,"Marra Ada","S","SGK"
"839",-11.0078054396047,-14.5890738131312,-8.19081835355286,"Arslan Sibel","G","SGK"
"840",-11.006512673558,-14.5775822232705,-8.24000200674824,"Fricker Jonas","G","SGK"
"841",-10.9358835097583,-14.3728699964636,-8.24088819457614,"Tornare Manuel","S","SGK"
"842",-10.877769164024,-14.4647182281342,-8.16334380022771,"Fridez Pierre-Alain","S","SGK"
"843",-10.8452359396274,-14.380655226424,-8.09205407661345,"Heim Bea","S","SGK"
"844",-10.8397224940488,-14.2989270829642,-8.18011918117728,"Sommaruga Carlo","S","SGK"
"845",-10.8150408680927,-14.6031030194126,-8.0481160789515,"Kiener Nellen Margret","S","SGK"
"846",-10.7885037220744,-14.3760843760518,-8.04446289974116,"Nussbaumer Eric","S","SGK"
"847",-10.7742447215417,-14.221225448547,-8.09192487423651,"Hadorn Philipp","S","SGK"
"848",-10.7406537246677,-14.1547426315152,-8.07029479149965,"Hardegger Thomas","S","SGK"
"849",-10.7394379424769,-14.2064302583156,-8.04075687486493,"Seiler Graf Priska","S","SGK"
"850",-10.7315515484229,-14.2994950929022,-7.97610009007456,"Marti Min Li","S","SGK"
"851",-10.7279396081611,-14.3675827544944,-7.9302602378337,"Badran Jacqueline","S","SGK"
"852",-10.7063964476748,-14.2884260551376,-7.94904378532381,"Feri Yvonne","S","SGK"
"853",-10.7012420673708,-14.304854658522,-7.95517454297662,"Ruiz Rebecca Ana","S","SGK"
"854",-10.6874860387903,-13.9619970306221,-8.1004714090476,"Schenker Silvia","S","SGK"
"855",-10.6824994544285,-14.1821017426531,-8.03734977150383,"Munz Martina","S","SGK"
"856",-10.5516960887957,-14.0422525363354,-7.96499679893576,"Guldimann Tim","S","SGK"
"857",-10.474281729157,-13.7723716717401,-7.90815068331254,"Barrile Angelo","S","SGK"
"858",-10.4725053177655,-13.7916184427921,-7.89988314485767,"Friedl Claudia","S","SGK"
"859",-10.4478551906284,-13.7919970495167,-7.88768189802229,"Meyer Mattea","S","SGK"
"860",-10.4375229338036,-13.6664796600193,-7.95850823729875,"Gl\""attli Balthasar","G","SGK"
"861",-10.3551779549259,-13.8175653431354,-7.69502714256892,"Wermuth C\'edric","S","SGK"
"862",-10.3453448732448,-13.7992708925684,-7.80415438049999,"Tsch\""app\""at Alexander","S","SGK"
"863",-10.3443482122119,-13.694144725714,-7.78269456165149,"Carobbio Guscetti Marina","S","SGK"
"864",-10.3432473734494,-13.3673153844543,-7.91180010012582,"Mazzone Lisa","G","SGK"
"865",-10.3317424997835,-13.719173239567,-7.72212515520106,"Gallad\'e Chantal","S","SGK"
"866",-10.158601928302,-13.2457241554456,-7.68800970134816,"H\""asler Christine","G","SGK"
"867",-10.1584269308591,-13.5373411057657,-7.70279394111891,"Leutenegger Oberholzer Susanne","S","SGK"
"868",-10.1404385265006,-13.2946910302214,-7.72578276493105,"Graf-Litscher Edith","S","SGK"
"869",-10.1395185426292,-13.0973899962128,-7.77483669182579,"Piller Carrard Val\'erie","S","SGK"
"870",-10.0873618127436,-13.2026085820206,-7.70280576160038,"Aebischer Matthias","S","SGK"
"871",-10.0629389986712,-13.3685526200992,-7.53728137809016,"Gysi Barbara","S","SGK"
"872",-10.0524635812546,-13.1499700533424,-7.6742822701244,"Amarelle Cesla","S","SGK"
"873",-10.04154827806,-13.1826818456784,-7.62604961509116,"Birrer-Heimo Prisca","S","SGK"
"874",-10.0382180649114,-13.0559774031033,-7.63025936192004,"Reynard Mathias","S","SGK"
"875",-9.9376282733622,-13.0036810110187,-7.61507849196653,"Jans Beat","S","SGK"
"876",-9.91427484122751,-12.8559261880502,-7.58871233114771,"Allemann Evi","S","SGK"
"877",-9.90771539365357,-12.8276930420894,-7.65309274323794,"Naef Martin","S","SGK"
"878",-9.90523328459361,-12.9351799131927,-7.61176376363134,"Schelbert Louis","G","SGK"
"879",-9.85550439209019,-12.8688885164371,-7.52902439636467,"Maire Jacques-Andr\'e","S","SGK"
"880",-9.85522496049281,-12.8465685219392,-7.49482671302996,"Graf Maya","G","SGK"
"881",-9.82182727875404,-12.6826902423705,-7.53936690521192,"Masshardt Nadine","S","SGK"
"882",-9.81550824959067,-12.648535197809,-7.54519186812184,"Semadeni Silva","S","SGK"
"883",-9.8122346439967,-12.921007430731,-7.45464644093909,"Br\'elaz Daniel","G","SGK"
"884",-9.73912737771738,-12.665404170545,-7.47543272823925,"Thorens Goumaz Ad\`ele","G","SGK"
"885",-9.6980522199857,-12.5760545879222,-7.48015478208405,"Pardini Corrado","S","SGK"
"886",-9.67767117864993,-12.4934636750336,-7.44636493866112,"Schwaab Jean Christophe","S","SGK"
"887",-9.57554901533988,-12.3845044444317,-7.36452857985751,"Rytz Regula","G","SGK"
"888",-9.48686564795013,-12.6169449951109,-7.04642623929153,"Steiert Jean-Fran\c cois","S","SGK"
"889",-9.48069787677967,-12.2002896191961,-7.29374629941773,"Girod Bastien","G","SGK"
"890",-9.1010202404893,-11.5285885626476,-7.11651861830743,"de la Reussille Denis","G","SGK"
"891",-8.03699071379661,-11.7435827871508,-5.2276565872447,"Schneider Sch\""uttel Ursula","S","SGK"
"892",-7.45892347474664,-8.11554552369602,-6.80765894812069,"Nordmann Roger","S","SGK"
"893",-5.59267404247435,-10.0344998927339,-2.05045578898625,"Bendahan Samuel","S","SGK"
"894",-4.4193492016801,-9.60122896275481,0.204513420462122,"K\""alin Ir\`ene","G","SGK"
"895",-3.07271945639584,-8.8206066330839,2.79996602600164,"Jositsch Daniel","S","SGK"
"896",-2.38540906902726,-8.61112329578661,3.37744895976738,"Gugger Niklaus-Samuel","C","SGK"
"897",-2.06700569807301,-2.92973088799662,-1.21884565259227,"Streiff-Feller Marianne","C","SGK"
"898",-1.79171596406808,-2.66273672474671,-0.952419660762091,"Ingold Maja","C","SGK"
"899",-1.53646223675632,-2.39195530040279,-0.678256767421686,"Schmid-Federer Barbara","C","SGK"
"900",-1.39101757941485,-2.25923476942206,-0.551374452678111,"Schmidt Roberto","C","SGK"
"901",-1.31283209635291,-2.15900716480698,-0.504115011158737,"Quadranti Rosmarie","BD","SGK"
"902",-1.24247911743529,-2.09414728472317,-0.40125365979403,"de Buman Dominique","C","SGK"
"903",-1.23371057834983,-2.32527382969302,-0.219574528098144,"Schneider-Schneiter Elisabeth","C","SGK"
"904",-1.20716277913024,-2.01705438390739,-0.441209562219674,"Lohr Christian","C","SGK"
"905",-1.14444809982439,-2.00049061810014,-0.325998929517413,"Landolt Martin","BD","SGK"
"906",-1.14425954957555,-2.00080490433221,-0.304076528472786,"M\""uller-Altermatt Stefan","C","SGK"
"907",-1.08365913473528,-1.8834680404078,-0.312327613180296,"Romano Marco","C","SGK"
"908",-1.0326738271151,-1.84001617783866,-0.243289305387695,"Barazzone Guillaume","C","SGK"
"909",-1.01392660732786,-1.84539513274905,-0.229766409373806,"Candinas Martin","C","SGK"
"910",-0.989627073484495,-1.81523902339454,-0.202040166463179,"Amherd Viola","C","SGK"
"911",-0.982154257165162,-1.77534039890563,-0.201391652679714,"Vogler Karl","C","SGK"
"912",-0.951401920294618,-1.91266756439816,-0.00388103562160147,"Ammann Thomas","C","SGK"
"913",-0.950708374519271,-1.74946894838462,-0.180834166387189,"Gschwind Jean-Paul","C","SGK"
"914",-0.943473474250993,-1.77022234654495,-0.150902846701241,"Riklin Kathy","C","SGK"
"915",-0.940146314192488,-1.73457025762439,-0.160928066089348,"Hess Lorenz","BD","SGK"
"916",-0.901885808288238,-1.68213787923375,-0.137103346854872,"Ritter Markus","C","SGK"
"917",-0.897487545929797,-1.68491700344119,-0.126030749183379,"Humbel Ruth","C","SGK"
"918",-0.865700068126374,-1.66663341113274,-0.0903437336242128,"Campell Duri","BD","SGK"
"919",-0.849684933293332,-1.6572551859308,-0.0804488739905462,"Marchand-Balet G\'eraldine","C","SGK"
"920",-0.837057921771656,-1.62678307365314,-0.087197361046746,"Gm\""ur-Sch\""onenberger Andrea","C","SGK"
"921",-0.804004178802526,-1.68676773153982,0.0515454425981723,"Bulliard-Marbach Christine","C","SGK"
"922",-0.762056124219294,-1.56720576138032,0.024833505308651,"M\""uller Leo","C","SGK"
"923",-0.748458293464678,-1.60784887410354,0.0592934190135725,"Pfister Gerhard","C","SGK"
"924",-0.729625808092981,-1.51607738759511,0.0335028234511761,"Glanzmann-Hunkeler Ida","C","SGK"
"925",-0.712069310647056,-1.48494517888507,0.0583751260377028,"Gm\""ur Alois","C","SGK"
"926",-0.707050428923573,-1.50550265282058,0.0692312234992301,"B\'egl\'e Claude","C","SGK"
"927",-0.7006150272654,-1.52200883929705,0.104867300947406,"Guhl Bernhard","BD","SGK"
"928",-0.685262824861256,-1.44636403331795,0.0616614941286535,"Buttet Yannick","C","SGK"
"929",-0.603630463426892,-1.40690044595629,0.143488011062265,"B\""uchler Jakob","C","SGK"
"930",-0.52324297508364,-1.31594063425789,0.254948623295865,"F\""assler Daniel","C","SGK"
"931",-0.487627556201126,-1.31740868580274,0.299797838494911,"B\""aumle Martin","GL","SGK"
"932",-0.439928839289493,-1.20824471925875,0.317378719491879,"Regazzi Fabio","C","SGK"
"933",-0.339355267441338,-3.79658348467577,3.36688967451129,"Egger Thomas","C","SGK"
"934",-0.296490480772993,-1.09646161421392,0.487293808717912,"Gasche Urs","BD","SGK"
"935",-0.28048241096992,-4.26652988168144,4.32059205923476,"Siegenthaler Heinz","BD","SGK"
"936",-0.274742766057258,-1.04520980583691,0.463160311328906,"Bertschy Kathrin","GL","SGK"
"937",-0.236806066090564,-0.98191883867459,0.47343414047695,"Moser Tiana Angelina","GL","SGK"
"938",-0.232973263543643,-1.00316160973967,0.479586013279926,"Weibel Thomas","GL","SGK"
"939",-0.227878811241558,-0.99452452069886,0.502335165054063,"Grossen J\""urg","GL","SGK"
"940",-0.204915719734164,-0.96426106409395,0.540613310869826,"Chevalley Isabelle","GL","SGK"
"941",-0.145410416918601,-0.901090957940417,0.566578615953903,"Flach Beat","GL","SGK"
"942",0.107578583803836,-0.70479374206649,0.85433271034776,"Grunder Hans","BD","SGK"
"943",0.48422723036715,-6.70988380601003,7.87730223240089,"Noser Ruedi","RL","SGK"
"944",2.51160233422123,-2.42909408780412,8.70646834377379,"Parmelin Guy","V","SGK"
"945",2.70652260778688,-2.53656249775834,8.7948915222859,"Brunner Hansj\""org","RL","SGK"
"946",2.71058802734352,-2.52167208195719,8.89593059856818,"Gutjahr Diana","V","SGK"
"947",2.73093000920047,1.91979854855149,3.59276323447576,"Wehrli Laurent","RL","SGK"
"948",2.73394031387722,-2.54797855266367,9.0956265519356,"Cattaneo Rocco","RL","SGK"
"949",2.75605368485102,1.93860230243627,3.61067347060776,"Bourgeois Jacques","RL","SGK"
"950",2.76542350087246,1.99244874565507,3.60661196248834,"Hiltpold Hugues","RL","SGK"
"951",2.76604243123507,1.97876080151127,3.60452819252449,"Sauter Regine","RL","SGK"
"952",2.76843381672022,1.99502878594959,3.58239751009644,"Genecand Beno\^it","RL","SGK"
"953",2.80250727690387,2.0100874724511,3.65589111459298,"Cassis Ignazio","RL","SGK"
"954",2.92312255276195,2.14882792903694,3.75878671882083,"Fluri Kurt","RL","SGK"
"955",2.96864224999327,2.17315276781152,3.79948883468311,"Derder Fathi","RL","SGK"
"956",2.9742244645419,2.03696125793814,3.97838340989483,"Merlini Giovanni","RL","SGK"
"957",2.99331409538241,2.06467030927107,3.97905724759843,"Moret Isabelle","RL","SGK"
"958",3.08627389959608,2.26536607464781,3.9716765451735,"Eymann Christoph","RL","SGK"
"959",3.11977946243334,2.3296699168797,3.95173304615204,"Borloz Fr\'ed\'eric","RL","SGK"
"960",3.3150755800693,2.38310178908375,4.25235773585296,"G\""ossi Petra","RL","SGK"
"961",3.3313051050492,2.2550672014366,4.49362098854608,"Markwalder Christa","RL","SGK"
"962",3.33244475040959,2.51378309054504,4.20355532721405,"Walti Beat","RL","SGK"
"963",3.34973700068588,2.47522949203028,4.27510868154332,"Pantani Roberta","V","SGK"
"964",3.41313278432188,2.38542636721704,4.49926966141186,"Fiala Doris","RL","SGK"
"965",3.49623416899995,2.60015826910149,4.40907483165523,"L\""uscher Christian","RL","SGK"
"966",3.52443576341635,2.68920980273078,4.40496777562086,"Nantermod Philippe","RL","SGK"
"967",3.54258322753393,2.65017006167584,4.44754271076386,"Wasserfallen Christian","RL","SGK"
"968",3.58263631380448,2.70338198455567,4.51451951289943,"M\""uller Walter","RL","SGK"
"969",3.58378457969756,2.73851040111849,4.47456925644603,"Burkart Thierry","RL","SGK"
"970",3.58554095282686,2.70815033015839,4.50496222727012,"Eichenberger-Walther Corina","RL","SGK"
"971",3.69923829175992,2.8361208536269,4.59788244662539,"Feller Olivier","RL","SGK"
"972",3.72778278104841,2.84739333308561,4.68365814366619,"Hess Hermann","RL","SGK"
"973",3.77308546787827,2.91515254521249,4.66485880321041,"Pezzatti Bruno","RL","SGK"
"974",3.78010877030388,2.88986678358874,4.74252679435317,"Schilliger Peter","RL","SGK"
"975",3.80494906453687,2.86331005159796,4.78294566706573,"Quadri Lorenzo","V","SGK"
"976",3.80838452765633,2.93355548336834,4.73462449018668,"Jauslin Matthias Samuel","RL","SGK"
"977",3.83714253738479,2.95054247335077,4.78824621007809,"Portmann Hans-Peter","RL","SGK"
"978",3.8518748403262,2.95542089231534,4.77223663176299,"Vitali Albert","RL","SGK"
"979",3.9397404978342,3.04967957248488,4.84970421213415,"Schneeberger Daniela","RL","SGK"
"980",3.97416769659483,3.0924692023123,4.88260289404328,"Dobler Marcel","RL","SGK"
"981",4.08820563128828,3.15303940523749,5.06969908001463,"Bauer Philippe","RL","SGK"
"982",4.59652899975287,3.65553730564616,5.58937934213191,"Bigler Hans-Ulrich","RL","SGK"
"983",6.3600388746428,5.08564590059971,7.76780486185788,"Golay Roger","V","SGK"
"984",8.14536930480944,6.59959292339194,10.0198569959221,"Chiesa Marco","V","SGK"
"985",8.30842500504746,7.62546962684715,8.98839668327035,"Aeschi Thomas","V","SGK"
"986",8.85388065034391,6.32741067605805,12.1438712318922,"Stahl J\""urg","V","SGK"
"987",8.86494389899026,7.07900421255147,11.0379004070952,"Reimann Lukas","V","SGK"
"988",9.50072100901658,7.42913027306663,12.1789239417364,"Ruppen Franz","V","SGK"
"989",9.58545654583965,7.48021087309204,12.1840005170045,"Herzog Verena","V","SGK"
"990",9.65357290807002,7.61186185236126,12.3262963643477,"de Courten Thomas","V","SGK"
"991",9.70931392846015,7.57404599385726,12.5488707509306,"Clottu Raymond","V","SGK"
"992",9.74704900705802,7.6093042500801,12.4870966621242,"Walter Hansj\""org","V","SGK"
"993",9.76457911161715,7.66505872054896,12.4862802938856,"Keller-Inhelder Barbara","V","SGK"
"994",9.7728883466708,7.68284618674387,12.5063675650026,"Zuberb\""uhler David","V","SGK"
"995",9.79770761686735,7.69725959165897,12.5201260277116,"M\""uller Thomas","V","SGK"
"996",9.85963683038336,7.57740425533926,12.908666400638,"Reimann Maximilian","V","SGK"
"997",9.91463684062763,7.72084647267176,12.8453855410051,"Vogt Hans-Ueli","V","SGK"
"998",10.0638220531109,7.80032156186724,13.035702327519,"von Siebenthal Erich","V","SGK"
"999",10.0870248843171,7.77476018864836,13.0292356857588,"Fl\""uckiger-B\""ani Sylvia","V","SGK"
"1000",10.1159192007802,7.91560556247227,13.0212635321603,"Sollberger Sandra","V","SGK"
"1001",10.1785507515989,7.81477315774554,13.3001221419022,"B\""uhler Manfred","V","SGK"
"1002",10.2708839743613,7.93974218173684,13.3328111344132,"Rickli Natalie","V","SGK"
"1003",10.3376393424276,8.0293392432641,13.5654609151981,"Arnold Beat","V","SGK"
"1004",10.3577526827104,8.02883331778095,13.4663963325373,"B\""uchel Roland Rino","V","SGK"
"1005",10.3641026346834,7.94664617141257,13.4795058973157,"Wobmann Walter","V","SGK"
"1006",10.3795645651325,8.04484304548301,13.5615112527542,"Hausammann Markus","V","SGK"
"1007",10.3837161831816,7.87839801326481,13.6182908255452,"Brand Heinz","V","SGK"
"1008",10.4148845811149,8.06012224630338,13.4513975663208,"Dettling Marcel","V","SGK"
"1009",10.4264585038934,8.01874143986861,13.6516934778616,"Addor Jean-Luc","V","SGK"
"1010",10.4459432093751,7.8404539850102,13.8835152080039,"Glauser-Zufferey Alice","V","SGK"
"1011",10.4772954765364,8.01502570180367,13.6569782081165,"Geissb\""uhler Andrea Martina","V","SGK"
"1012",10.5452693110766,8.08030922890651,13.799855109745,"Zanetti Claudio","V","SGK"
"1013",10.547302156233,8.07050169790897,13.8488241850047,"Aebi Andreas","V","SGK"
"1014",10.5591919610748,7.99054419881496,13.9872924562047,"Burgherr Thomas","V","SGK"
"1015",10.5633212717583,8.09543848155073,13.9030199196306,"Page Pierre-Andr\'e","V","SGK"
"1016",10.5940012187209,8.1488505729114,13.9324859237387,"Glarner Andreas","V","SGK"
"1017",10.595656659601,8.02936643176249,13.8821813237982,"Nicolet Jacques","V","SGK"
"1018",10.6039456819851,8.12055735297862,13.8280899821982,"Knecht Hansj\""org","V","SGK"
"1019",10.6342592152238,8.17083227812801,13.9084168350139,"Buffat Micha\""el","V","SGK"
"1020",10.6368970261371,8.16892920132036,14.0049784424242,"Imark Christian","V","SGK"
"1021",10.6680852859286,8.14891725485315,14.130836630757,"Walliser Bruno","V","SGK"
"1022",10.6761359765727,8.1032771559072,14.1494260417904,"Giezendanner Ulrich","V","SGK"
"1023",10.70292117808,8.17888782269833,13.988085526259,"Estermann Yvette","V","SGK"
"1024",10.7245901208543,8.20994099327049,14.0521799647856,"Stamm Luzi","V","SGK"
"1025",10.7710667945208,8.18406125724256,14.1451983461635,"Tuena Mauro","V","SGK"
"1026",10.77234359685,8.28741886741247,14.0302926983961,"Amstutz Adrian","V","SGK"
"1027",10.8532178205364,8.12435507075874,14.6159857171728,"Heer Alfred","V","SGK"
"1028",10.8648380315072,8.09293916578861,14.4225613493364,"Hurter Thomas","V","SGK"
"1029",10.9327709126678,8.18270090146323,14.5837065833497,"Grin Jean-Pierre","V","SGK"
"1030",10.9558969464774,8.27084918440423,14.4615934108255,"Matter Thomas","V","SGK"
"1031",10.9703739224231,8.27610985931015,14.6374139089099,"Nidegger Yves","V","SGK"
"1032",10.9758869465594,8.29566769686102,14.4563100915577,"Amaudruz C\'eline","V","SGK"
"1033",10.9948187056055,8.30576310408725,14.5681429636773,"R\""osti Albert","V","SGK"
"1034",11.0142914369459,8.30250199019328,14.7468369522755,"Frehner Sebastian","V","SGK"
"1035",11.0205246074796,8.38015108949365,14.5924174120592,"Salzmann Werner","V","SGK"
"1036",11.0670240804938,8.37135085997111,14.7766302216656,"Brunner Toni","V","SGK"
"1037",11.0723960357402,8.36133637346364,14.6027336943126,"Rime Jean-Fran\c cois","V","SGK"
"1038",11.0813574062124,8.38661646870477,14.6880001079512,"Keller Peter","V","SGK"
"1039",11.1093582379673,8.22268037970296,14.9117887689818,"K\""oppel Roger","V","SGK"
"1040",11.1173142109449,8.45034716869657,14.5899450016667,"Pieren Nadja","V","SGK"
"1041",11.1633808113457,8.45875203936528,14.7040667204745,"Martullo-Blocher Magdalena","V","SGK"
"1042",11.2256413964389,8.50681227124636,14.7078787310898,"Gr\""uter Franz","V","SGK"
"1043",11.2311583726669,8.54854808283251,14.997888378788,"Steinemann Barbara","V","SGK"
"1044",11.242324065382,8.34620470654044,15.2150669946817,"M\""uri Felix","V","SGK"
"1045",11.4334524246742,8.56616546172231,15.2918464009096,"Egloff Hans","V","SGK"
